Filenames,labels
./images/39046.jpg,Norway
./images/23669.jpg,Portugal
./images/84576.jpg,Algeria
./images/8254.jpg,Belgium
./images/15313.jpg,"GERMANY - EMPIRE"
./images/35872.jpg,"New Caledonia"
./images/24455.jpg,Peru
./images/17189.jpg,Portugal
./images/5433.jpg,Netherlands
./images/36022.jpg,Luxembourg
./images/16449.jpg,Norway
./images/78620.jpg,Madagascar
./images/8007.jpg,Italy
./images/19928.jpg,Japan
./images/25577.jpg,Philippines
./images/74659.jpg,Malta
./images/41477.jpg,"Isle of Man"
./images/32726.jpg,Japan
./images/19362.jpg,"New Caledonia"
./images/21642.jpg,China
./images/46026.jpg,Israel
./images/20987.jpg,Argentina
./images/89386.jpg,"Sri Lanka"
./images/17530.jpg,Czechoslovakia
./images/36612.jpg,Egypt
./images/16.jpg,"Great Britain"
./images/79402.jpg,Madagascar
./images/17318.jpg,Romania
./images/14034.jpg,Canada
./images/18300.jpg,"Spanish Netherlands"
./images/46423.jpg,"Isle of Man"
./images/14300.jpg,Romania
./images/86949.jpg,INDIA-REPUBLIC
./images/16486.jpg,Canada
./images/28222.jpg,Peru
./images/36841.jpg,"San Marino"
./images/89623.jpg,Slovakia
./images/89283.jpg,Seychelles
./images/45498.jpg,INDIA-REPUBLIC
./images/29774.jpg,Philippines
./images/23653.jpg,Sweden
./images/16738.jpg,"Spanish Netherlands"
./images/46985.jpg,Mauritius
./images/92144.jpg,Seychelles
./images/56416.jpg,Malta
./images/14639.jpg,Philippines
./images/13955.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/412321.jpg,Iceland
./images/39122.jpg,"Sri Lanka"
./images/40334.jpg,Venezuela
./images/13626.jpg,Austria
./images/38961.jpg,"French Polynesia"
./images/19623.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/10304.jpg,"Great Britain"
./images/38250.jpg,"Hong Kong"
./images/11736.jpg,Australia
./images/144.jpg,"ITALIAN STATES"
./images/37783.jpg,"GERMANY, THIRD REICH"
./images/14149.jpg,Canada
./images/13628.jpg,Austria
./images/36779.jpg,"French Polynesia"
./images/32051.jpg,Peru
./images/17900.jpg,Colombia
./images/45432.jpg,Kenya
./images/36978.jpg,Slovakia
./images/29438.jpg,Lithuania
./images/49024.jpg,"French Polynesia"
./images/13092.jpg,Portugal
./images/49202.jpg,Ukraine
./images/13926.jpg,Austria
./images/58591.jpg,Jersey
./images/14299.jpg,Italy
./images/78985.jpg,"FRENCH INDO-CHINA"
./images/37336.jpg,Croatia
./images/9618.jpg,"Great Britain"
./images/46523.jpg,Madagascar
./images/37784.jpg,"GERMANY, THIRD REICH"
./images/13734.jpg,"Spanish Netherlands"
./images/17266.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/52464.jpg,Jersey
./images/23644.jpg,Brazil
./images/14794.jpg,Greece
./images/36583.jpg,Luxembourg
./images/14058.jpg,"Hong Kong"
./images/36901.jpg,Venezuela
./images/7137.jpg,Austria
./images/15039.jpg,Mexico
./images/8250.jpg,Belgium
./images/45472.jpg,Croatia
./images/15274.jpg,Brazil
./images/4.jpg,France
./images/18992.jpg,"SWISS CANTONS"
./images/25080.jpg,Argentina
./images/38245.jpg,"Hong Kong"
./images/13260.jpg,Netherlands
./images/87354.jpg,"Czech Republic"
./images/37054.jpg,Bulgaria
./images/18748.jpg,Hungary
./images/14129.jpg,Denmark
./images/17856.jpg,Mexico
./images/18239.jpg,"San Marino"
./images/17176.jpg,"Sri Lanka"
./images/39179.jpg,Philippines
./images/17423.jpg,Turkey
./images/19632.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/43443.jpg,Venezuela
./images/21006.jpg,Bulgaria
./images/18217.jpg,Tunisia
./images/11703.jpg,Italy
./images/21365.jpg,Morocco
./images/49205.jpg,Ukraine
./images/13302.jpg,"GERMANY - EMPIRE"
./images/14131.jpg,"GERMANY - EMPIRE"
./images/18450.jpg,Brazil
./images/19007.jpg,Egypt
./images/25161.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/44043.jpg,INDIA-REPUBLIC
./images/21261.jpg,Argentina
./images/7155.jpg,Belgium
./images/364805.jpg,Slovenia
./images/10252.jpg,"Great Britain"
./images/15310.jpg,"Hong Kong"
./images/18305.jpg,Tunisia
./images/21083.jpg,Indonesia
./images/45502.jpg,INDIA-REPUBLIC
./images/46526.jpg,"IRELAND REPUBLIC"
./images/7239.jpg,"GERMANY - EMPIRE"
./images/41909.jpg,"Isle of Man"
./images/17119.jpg,"IRELAND REPUBLIC"
./images/74588.jpg,"IRELAND REPUBLIC"
./images/13242.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/14633.jpg,Canada
./images/14171.jpg,Turkey
./images/78484.jpg,Lithuania
./images/412273.jpg,Iceland
./images/14174.jpg,Canada
./images/36905.jpg,Venezuela
./images/45484.jpg,Indonesia
./images/37073.jpg,"Isle of Man"
./images/38208.jpg,"Isle of Man"
./images/87360.jpg,"Czech Republic"
./images/18163.jpg,"Spanish Netherlands"
./images/7286.jpg,Spain
./images/84718.jpg,"West African States"
./images/14118.jpg,Monaco
./images/18835.jpg,Colombia
./images/21100.jpg,Mexico
./images/15386.jpg,Lebanon
./images/36792.jpg,Lithuania
./images/15276.jpg,Canada
./images/78175.jpg,Madagascar
./images/17308.jpg,Romania
./images/18852.jpg,"New Caledonia"
./images/74613.jpg,"IRELAND REPUBLIC"
./images/14795.jpg,Poland
./images/13892.jpg,Portugal
./images/52354.jpg,Lithuania
./images/71909.jpg,Madagascar
./images/79838.jpg,Indonesia
./images/13918.jpg,Portugal
./images/43072.jpg,Argentina
./images/40854.jpg,Colombia
./images/74923.jpg,"French Polynesia"
./images/25601.jpg,Philippines
./images/43018.jpg,Finland
./images/36411.jpg,Venezuela
./images/17301.jpg,Romania
./images/79403.jpg,Madagascar
./images/11641.jpg,Netherlands
./images/92.jpg,Morocco
./images/14191.jpg,Spain
./images/14109.jpg,Russia
./images/89285.jpg,Seychelles
./images/17069.jpg,Philippines
./images/15115.jpg,Monaco
./images/13627.jpg,Austria
./images/13613.jpg,Russia
./images/119.jpg,"ITALIAN STATES"
./images/10225.jpg,"German States"
./images/10265.jpg,Turkey
./images/49194.jpg,Ukraine
./images/44047.jpg,Slovenia
./images/89334.jpg,Slovenia
./images/8299.jpg,Belgium
./images/23.jpg,Switzerland
./images/45434.jpg,Cyprus
./images/27600.jpg,"GERMANY, THIRD REICH"
./images/89320.jpg,Slovenia
./images/45704.jpg,"San Marino"
./images/16879.jpg,Australia
./images/7253.jpg,Belgium
./images/14862.jpg,"GERMANY - EMPIRE"
./images/17514.jpg,"Czech Republic"
./images/25283.jpg,Jersey
./images/49187.jpg,Ukraine
./images/43763.jpg,INDIA-BRITISH
./images/417910.jpg,Croatia
./images/21262.jpg,Argentina
./images/7184.jpg,Switzerland
./images/88166.jpg,Kenya
./images/36976.jpg,Slovakia
./images/36784.jpg,"French Polynesia"
./images/7101.jpg,Italy
./images/6230.jpg,Mexico
./images/47371.jpg,Iceland
./images/17949.jpg,Morocco
./images/14247.jpg,Greece
./images/82924.jpg,Chile
./images/13098.jpg,"Great Britain"
./images/30632.jpg,Finland
./images/111.jpg,"ITALIAN STATES"
./images/317459.jpg,Iceland
./images/13462.jpg,"German States"
./images/17435.jpg,Turkey
./images/113.jpg,"ITALIAN STATES"
./images/15057.jpg,Turkey
./images/17143.jpg,"West African States"
./images/11645.jpg,Monaco
./images/19998.jpg,Norway
./images/49908.jpg,Albania
./images/19405.jpg,INDIA-BRITISH
./images/35538.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/23787.jpg,Sweden
./images/46025.jpg,Israel
./images/41863.jpg,Venezuela
./images/25365.jpg,"SWISS CANTONS"
./images/37518.jpg,Bulgaria
./images/18189.jpg,Yugoslavia
./images/13710.jpg,Austria
./images/47096.jpg,Finland
./images/21125.jpg,"New Caledonia"
./images/74612.jpg,"IRELAND REPUBLIC"
./images/14003.jpg,Russia
./images/14797.jpg,Poland
./images/15240.jpg,Portugal
./images/219570.jpg,"Czech Republic"
./images/19618.jpg,Egypt
./images/12462.jpg,"German States"
./images/37681.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/13653.jpg,Austria
./images/13291.jpg,"Great Britain"
./images/39369.jpg,Luxembourg
./images/72544.jpg,Jersey
./images/89.jpg,Italy
./images/17858.jpg,Mexico
./images/39146.jpg,"Sri Lanka"
./images/8296.jpg,Belgium
./images/39306.jpg,Malta
./images/18824.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/13945.jpg,Austria
./images/23643.jpg,Brazil
./images/21257.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/14965.jpg,Sweden
./images/84717.jpg,"West African States"
./images/84715.jpg,"West African States"
./images/37.jpg,France
./images/36641.jpg,Cyprus
./images/39163.jpg,Mauritius
./images/14150.jpg,Canada
./images/18167.jpg,Yugoslavia
./images/14027.jpg,Monaco
./images/21543.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/13577.jpg,Netherlands
./images/38240.jpg,"Hong Kong"
./images/4853.jpg,Seychelles
./images/89335.jpg,Slovenia
./images/12341.jpg,"Great Britain"
./images/78453.jpg,Madagascar
./images/19187.jpg,Mexico
./images/40862.jpg,Argentina
./images/89637.jpg,Slovakia
./images/17307.jpg,Romania
./images/17998.jpg,Israel
./images/79401.jpg,Madagascar
./images/13276.jpg,"GERMANY - EMPIRE"
./images/78475.jpg,Lebanon
./images/417906.jpg,Croatia
./images/28159.jpg,Peru
./images/29424.jpg,Seychelles
./images/74609.jpg,"IRELAND REPUBLIC"
./images/9940.jpg,Monaco
./images/35452.jpg,Japan
./images/44122.jpg,Argentina
./images/14649.jpg,Bulgaria
./images/9395.jpg,Poland
./images/89852.jpg,"West African States"
./images/41814.jpg,Malta
./images/14859.jpg,Poland
./images/14979.jpg,Australia
./images/14652.jpg,Bulgaria
./images/36029.jpg,"GERMANY, THIRD REICH"
./images/30735.jpg,"FRENCH INDO-CHINA"
./images/13927.jpg,Jersey
./images/16659.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/89385.jpg,"Sri Lanka"
./images/36644.jpg,Cyprus
./images/45496.jpg,INDIA-REPUBLIC
./images/17429.jpg,Turkey
./images/76813.jpg,Albania
./images/29991.jpg,Brazil
./images/7132.jpg,"United States"
./images/45482.jpg,Indonesia
./images/38094.jpg,Indonesia
./images/12038.jpg,"United States"
./images/17190.jpg,Portugal
./images/13885.jpg,Netherlands
./images/19638.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/17527.jpg,Czechoslovakia
./images/38955.jpg,"French Polynesia"
./images/44032.jpg,Albania
./images/46495.jpg,Norway
./images/18747.jpg,Hungary
./images/17523.jpg,Czechoslovakia
./images/130.jpg,"ITALIAN STATES"
./images/13512.jpg,Hungary
./images/26304.jpg,Japan
./images/18782.jpg,Yugoslavia
./images/21661.jpg,Peru
./images/21255.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/14757.jpg,Mexico
./images/10282.jpg,Italy
./images/43012.jpg,"Isle of Man"
./images/36437.jpg,Cyprus
./images/79982.jpg,Cyprus
./images/72136.jpg,Chile
./images/30639.jpg,Finland
./images/46951.jpg,Croatia
./images/4863.jpg,Australia
./images/30734.jpg,"FRENCH INDO-CHINA"
./images/36618.jpg,"Czech Republic"
./images/32330.jpg,"Isle of Man"
./images/37338.jpg,Croatia
./images/14958.jpg,Denmark
./images/32659.jpg,Colombia
./images/28967.jpg,Seychelles
./images/13085.jpg,"Great Britain"
./images/14836.jpg,Greece
./images/13379.jpg,Austria
./images/14593.jpg,Greece
./images/16488.jpg,Canada
./images/15212.jpg,"GERMANY - EMPIRE"
./images/46981.jpg,Mauritius
./images/9410.jpg,Poland
./images/11646.jpg,Monaco
./images/89311.jpg,Singapore
./images/14210.jpg,"GERMANY - EMPIRE"
./images/10306.jpg,Mexico
./images/39386.jpg,Yugoslavia
./images/15071.jpg,"Spanish Netherlands"
./images/18194.jpg,Israel
./images/77692.jpg,"FRENCH INDO-CHINA"
./images/21712.jpg,"FRENCH INDO-CHINA"
./images/7373.jpg,Egypt
./images/19627.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/19330.jpg,Denmark
./images/19622.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/29473.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/39124.jpg,"Sri Lanka"
./images/29086.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/11742.jpg,Italy
./images/18794.jpg,Japan
./images/93728.jpg,"FRENCH INDO-CHINA"
./images/10267.jpg,Turkey
./images/79407.jpg,Madagascar
./images/7087.jpg,Italy
./images/72545.jpg,Jersey
./images/18735.jpg,Lithuania
./images/43611.jpg,Indonesia
./images/17933.jpg,"GERMANY - EMPIRE"
./images/36948.jpg,Philippines
./images/46060.jpg,Venezuela
./images/39148.jpg,Singapore
./images/89388.jpg,"Sri Lanka"
./images/21778.jpg,Portugal
./images/17130.jpg,Australia
./images/14645.jpg,Philippines
./images/41841.jpg,Seychelles
./images/38966.jpg,"New Caledonia"
./images/15361.jpg,Morocco
./images/58.jpg,France
./images/9638.jpg,Australia
./images/16519.jpg,Malta
./images/89315.jpg,Singapore
./images/15235.jpg,Portugal
./images/78447.jpg,Malta
./images/18807.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/38.jpg,France
./images/17855.jpg,Mexico
./images/14883.jpg,INDIA-BRITISH
./images/21578.jpg,Bulgaria
./images/56483.jpg,Jersey
./images/13502.jpg,Canada
./images/18224.jpg,"VATICAN CITY"
./images/52353.jpg,Lithuania
./images/17023.jpg,Hungary
./images/29682.jpg,"South Africa"
./images/24551.jpg,Finland
./images/36977.jpg,Slovakia
./images/17156.jpg,Tunisia
./images/89282.jpg,Seychelles
./images/57291.jpg,Colombia
./images/18760.jpg,Peru
./images/31292.jpg,Egypt
./images/15340.jpg,Mexico
./images/18453.jpg,Egypt
./images/21103.jpg,Monaco
./images/21235.jpg,"SWISS CANTONS"
./images/15085.jpg,Philippines
./images/38751.jpg,Peru
./images/47052.jpg,INDIA-BRITISH
./images/7203.jpg,Switzerland
./images/74109.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/89323.jpg,Slovenia
./images/96913.jpg,Slovenia
./images/8297.jpg,Belgium
./images/86851.jpg,Indonesia
./images/21575.jpg,Bulgaria
./images/44019.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/74662.jpg,Malta
./images/10.jpg,France
./images/7100.jpg,Italy
./images/46937.jpg,Croatia
./images/38898.jpg,Lebanon
./images/36780.jpg,"French Polynesia"
./images/25890.jpg,"New Caledonia"
./images/33318.jpg,"SWISS CANTONS"
./images/14133.jpg,Spain
./images/14772.jpg,Hungary
./images/13322.jpg,"Great Britain"
./images/92425.jpg,Seychelles
./images/40.jpg,France
./images/10299.jpg,Spain
./images/15318.jpg,Hungary
./images/36742.jpg,"GERMANY, THIRD REICH"
./images/19.jpg,Egypt
./images/44020.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/18212.jpg,Tunisia
./images/17783.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/32046.jpg,China
./images/16811.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/74611.jpg,"IRELAND REPUBLIC"
./images/7190.jpg,Belgium
./images/38957.jpg,"French Polynesia"
./images/21102.jpg,Monaco
./images/7136.jpg,Netherlands
./images/89281.jpg,Seychelles
./images/7240.jpg,"GERMANY - EMPIRE"
./images/58550.jpg,Colombia
./images/43927.jpg,Luxembourg
./images/21022.jpg,China
./images/36950.jpg,Philippines
./images/21105.jpg,Monaco
./images/29012.jpg,Brazil
./images/49189.jpg,Ukraine
./images/16873.jpg,Luxembourg
./images/17062.jpg,"Hong Kong"
./images/29437.jpg,Lithuania
./images/72158.jpg,Lebanon
./images/14116.jpg,Hungary
./images/16814.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/13919.jpg,Portugal
./images/77734.jpg,"West African States"
./images/122.jpg,"ITALIAN STATES"
./images/14756.jpg,Monaco
./images/89621.jpg,Slovakia
./images/18175.jpg,Yugoslavia
./images/15059.jpg,Mexico
./images/10296.jpg,Austria
./images/78455.jpg,Lebanon
./images/35847.jpg,Albania
./images/13925.jpg,Italy
./images/45706.jpg,"San Marino"
./images/21214.jpg,"SWISS CANTONS"
./images/43785.jpg,Israel
./images/19759.jpg,"GERMANY, THIRD REICH"
./images/17314.jpg,Romania
./images/32130.jpg,China
./images/13247.jpg,Hungary
./images/15396.jpg,"FRENCH INDO-CHINA"
./images/5449.jpg,Belgium
./images/16768.jpg,Canada
./images/42423.jpg,Chile
./images/41815.jpg,Malta
./images/18754.jpg,Venezuela
./images/14139.jpg,Russia
./images/78606.jpg,Lebanon
./images/92390.jpg,Zimbabwe
./images/14942.jpg,Philippines
./images/30638.jpg,Finland
./images/26206.jpg,"South Africa"
./images/7179.jpg,Switzerland
./images/39167.jpg,Mauritius
./images/12186.jpg,"United States"
./images/41839.jpg,Kenya
./images/38089.jpg,Cyprus
./images/12041.jpg,"United States"
./images/13633.jpg,Russia
./images/27956.jpg,Brazil
./images/25285.jpg,Jersey
./images/13641.jpg,Spain
./images/11743.jpg,Netherlands
./images/18303.jpg,Tunisia
./images/32329.jpg,"Isle of Man"
./images/14086.jpg,Argentina
./images/18458.jpg,Denmark
./images/44231.jpg,Israel
./images/14860.jpg,Morocco
./images/14101.jpg,Turkey
./images/17445.jpg,Ukraine
./images/49211.jpg,Ukraine
./images/25541.jpg,Australia
./images/44120.jpg,Colombia
./images/18186.jpg,Yugoslavia
./images/74706.jpg,"West African States"
./images/41873.jpg,Bulgaria
./images/96042.jpg,Algeria
./images/7157.jpg,Belgium
./images/10226.jpg,"German States"
./images/38207.jpg,"Isle of Man"
./images/12102.jpg,Monaco
./images/17188.jpg,Sweden
./images/42039.jpg,Albania
./images/21409.jpg,"San Marino"
./images/39186.jpg,Philippines
./images/17784.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/17174.jpg,INDIA-REPUBLIC
./images/13834.jpg,"GERMANY - EMPIRE"
./images/96677.jpg,Seychelles
./images/52466.jpg,Lithuania
./images/44230.jpg,Israel
./images/12131.jpg,Monaco
./images/46501.jpg,Norway
./images/21782.jpg,Portugal
./images/52349.jpg,Lithuania
./images/19625.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/15307.jpg,Czechoslovakia
./images/15056.jpg,Egypt
./images/36446.jpg,Egypt
./images/15269.jpg,Brazil
./images/39130.jpg,"Sri Lanka"
./images/39136.jpg,Mauritius
./images/13893.jpg,Romania
./images/10230.jpg,"German States"
./images/7260.jpg,Switzerland
./images/58132.jpg,Colombia
./images/8294.jpg,Belgium
./images/46946.jpg,Croatia
./images/47395.jpg,Finland
./images/364808.jpg,Slovenia
./images/49206.jpg,Ukraine
./images/89620.jpg,Slovakia
./images/17432.jpg,Turkey
./images/45576.jpg,Chile
./images/46938.jpg,Croatia
./images/45428.jpg,Mauritius
./images/109.jpg,"ITALIAN STATES"
./images/7244.jpg,Switzerland
./images/96050.jpg,Algeria
./images/17997.jpg,Israel
./images/45507.jpg,Venezuela
./images/84360.jpg,"FRENCH INDO-CHINA"
./images/96720.jpg,Singapore
./images/13509.jpg,Australia
./images/428453.jpg,Zimbabwe
./images/21101.jpg,Mexico
./images/12560.jpg,Netherlands
./images/73201.jpg,Lebanon
./images/96051.jpg,Algeria
./images/17488.jpg,"Czech Republic"
./images/77923.jpg,Algeria
./images/38956.jpg,"French Polynesia"
./images/45505.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/432225.jpg,Zimbabwe
./images/418844.jpg,Zimbabwe
./images/47393.jpg,Finland
./images/25083.jpg,Colombia
./images/36613.jpg,Egypt
./images/29674.jpg,Albania
./images/25187.jpg,Brazil
./images/13308.jpg,Venezuela
./images/36786.jpg,Lithuania
./images/96045.jpg,Algeria
./images/12033.jpg,"United States"
./images/92412.jpg,Singapore
./images/41792.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/7181.jpg,Switzerland
./images/7231.jpg,Belgium
./images/36628.jpg,Slovenia
./images/7271.jpg,"GERMANY - EMPIRE"
./images/17489.jpg,"Czech Republic"
./images/49906.jpg,Albania
./images/46944.jpg,Croatia
./images/29108.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/14950.jpg,Denmark
./images/20984.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/35670.jpg,Yugoslavia
./images/71905.jpg,Madagascar
./images/89622.jpg,Slovakia
./images/21412.jpg,"San Marino"
./images/78472.jpg,Lebanon
./images/13630.jpg,Russia
./images/16866.jpg,Greece
./images/19641.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/49094.jpg,Cyprus
./images/15369.jpg,"FRENCH INDO-CHINA"
./images/17430.jpg,Turkey
./images/35144.jpg,Luxembourg
./images/78474.jpg,Lebanon
./images/41928.jpg,"Sri Lanka"
./images/30672.jpg,"SWISS CANTONS"
./images/14279.jpg,"VATICAN CITY"
./images/7138.jpg,Spain
./images/41812.jpg,Mauritius
./images/38205.jpg,"Isle of Man"
./images/15320.jpg,Bulgaria
./images/10882.jpg,"Great Britain"
./images/23788.jpg,Sweden
./images/13102.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/15082.jpg,Romania
./images/96053.jpg,Algeria
./images/17300.jpg,Romania
./images/39162.jpg,Mauritius
./images/19765.jpg,Australia
./images/19339.jpg,Denmark
./images/92446.jpg,Zimbabwe
./images/86937.jpg,INDIA-REPUBLIC
./images/29106.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/7123.jpg,"German States"
./images/16754.jpg,"Spanish Netherlands"
./images/90176.jpg,Zimbabwe
./images/6038.jpg,Belgium
./images/30628.jpg,Finland
./images/24460.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/14932.jpg,Poland
./images/29103.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/14589.jpg,"South Africa"
./images/13941.jpg,Netherlands
./images/49904.jpg,Albania
./images/18190.jpg,Israel
./images/39165.jpg,Mauritius
./images/18210.jpg,Tunisia
./images/9692.jpg,Switzerland
./images/15025.jpg,"South Africa"
./images/17434.jpg,Turkey
./images/89638.jpg,Slovakia
./images/38101.jpg,Colombia
./images/17782.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/13438.jpg,Austria
./images/21028.jpg,Denmark
./images/41854.jpg,Bulgaria
./images/39159.jpg,Mauritius
./images/7191.jpg,Spain
./images/84577.jpg,Algeria
./images/92060.jpg,Singapore
./images/12124.jpg,"United States"
./images/21388.jpg,"New Caledonia"
./images/89310.jpg,Singapore
./images/74734.jpg,"French Polynesia"
./images/10505.jpg,Russia
./images/98.jpg,"ITALIAN STATES"
./images/78054.jpg,"FRENCH INDO-CHINA"
./images/38197.jpg,"Isle of Man"
./images/16861.jpg,"VATICAN CITY"
./images/14104.jpg,Turkey
./images/18780.jpg,Yugoslavia
./images/29683.jpg,"South Africa"
./images/28684.jpg,"VATICAN CITY"
./images/38238.jpg,"Hong Kong"
./images/14591.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/16764.jpg,Canada
./images/14099.jpg,Mexico
./images/41906.jpg,Lebanon
./images/13861.jpg,Australia
./images/418850.jpg,Zimbabwe
./images/14711.jpg,China
./images/19336.jpg,Denmark
./images/13733.jpg,"Spanish Netherlands"
./images/16518.jpg,Malta
./images/49028.jpg,"French Polynesia"
./images/12343.jpg,Italy
./images/19643.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/87051.jpg,Algeria
./images/71079.jpg,Albania
./images/28672.jpg,"VATICAN CITY"
./images/24735.jpg,Hungary
./images/14760.jpg,"GERMANY, THIRD REICH"
./images/20.jpg,Egypt
./images/5454.jpg,Austria
./images/79992.jpg,Cyprus
./images/21363.jpg,Luxembourg
./images/35143.jpg,Czechoslovakia
./images/49208.jpg,Ukraine
./images/18927.jpg,"FRENCH INDO-CHINA"
./images/14624.jpg,Canada
./images/5.jpg,France
./images/78588.jpg,Lebanon
./images/39125.jpg,"Sri Lanka"
./images/38230.jpg,"Hong Kong"
./images/38968.jpg,"New Caledonia"
./images/32152.jpg,China
./images/38753.jpg,Peru
./images/38967.jpg,"New Caledonia"
./images/46292.jpg,Norway
./images/18182.jpg,Yugoslavia
./images/14664.jpg,Sweden
./images/18264.jpg,"VATICAN CITY"
./images/38918.jpg,Colombia
./images/71076.jpg,Albania
./images/18191.jpg,Israel
./images/14964.jpg,Denmark
./images/86306.jpg,Chile
./images/77920.jpg,Algeria
./images/3.jpg,France
./images/21572.jpg,Brazil
./images/24.jpg,Switzerland
./images/52342.jpg,Indonesia
./images/77553.jpg,Madagascar
./images/33549.jpg,INDIA-BRITISH
./images/17144.jpg,Norway
./images/10302.jpg,"Great Britain"
./images/74669.jpg,Iceland
./images/32134.jpg,China
./images/54503.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/21128.jpg,"New Caledonia"
./images/14335.jpg,Kenya
./images/20975.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/14105.jpg,Turkey
./images/422623.jpg,Iceland
./images/13138.jpg,"German States"
./images/79848.jpg,Indonesia
./images/15321.jpg,"San Marino"
./images/14320.jpg,Greece
./images/11634.jpg,Australia
./images/89636.jpg,Slovakia
./images/12103.jpg,Netherlands
./images/13504.jpg,Luxembourg
./images/17532.jpg,Czechoslovakia
./images/72540.jpg,Jersey
./images/35208.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/29712.jpg,Argentina
./images/79944.jpg,Colombia
./images/21210.jpg,Sweden
./images/17373.jpg,"VATICAN CITY"
./images/39279.jpg,Norway
./images/36793.jpg,Lithuania
